SCI_NAME,TAXON_ORDER,PRIMARY_COM_NAME,CATEGORY,ORDER_NAME,FAMILY_NAME,SUBFAMILY_NAME,GENUS_NAME,SPECIES_NAME
Passerella_iliaca_iliaca/zaboria,29861,Fox_Sparrow_(Red),issf,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,?,?
Passeriformes_sp.,32181,passerine_sp.,spuh,Passeriformes,?,?,?,?
Passerina_amoena,30320,Lazuli_Bunting,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,amoena
Passerina_amoena_x_cyanea,30322.5,Lazuli_x_Indigo_Bunting_(hybrid),hybrid,Passeriformes,Cardinalidae (Cardinals and Allies),?,?,?
Passerina_amoena/cyanea,30323,Lazuli/Indigo_Bunting,slash,Passeriformes,Cardinalidae (Cardinals and Allies),?,?,?
Passerina_caerulea,30312,Blue_Grosbeak,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,caerulea
Passerina_ciris,30333,Painted_Bunting,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,ciris
Passerina_cyanea,30322,Indigo_Bunting,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,cyanea
Passerina_leclancherii,30325,Orange-breasted_Bunting,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,leclancherii
Passerina_rositae,30324,Rose-bellied_Bunting,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,rositae
Passerina_sp.,30336,bunting_sp.,spuh,Passeriformes,Cardinalidae (Cardinals and Allies),?,?,?
Passerina_versicolor,30328,Varied_Bunting,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Passerina,versicolor
Patagioenas_araucana,4789,Chilean_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,araucana
Patagioenas_caribaea,4790,Ring-tailed_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,caribaea
Patagioenas_cayennensis,4753,Pale-vented_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,cayennensis
Patagioenas_corensis,4764,Bare-eyed_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,corensis
Patagioenas_fasciata,4778,Band-tailed_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,fasciata
Patagioenas_fasciata_[albilinea_Group],4784,Band-tailed_Pigeon_(White-necked),issf,Columbiformes,Columbidae (Pigeons and Doves),?,?,?
Patagioenas_fasciata_[fasciata_Group],4779,Band-tailed_Pigeon_(Northern),issf,Columbiformes,Columbidae (Pigeons and Doves),?,?,?
Patagioenas_fasciata_vioscae,4783,Band-tailed_Pigeon_(Viosca),issf,Columbiformes,Columbidae (Pigeons and Doves),?,?,?
Patagioenas_flavirostris,4769,Red-billed_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,flavirostris
Patagioenas_goodsoni,4808,Dusky_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,goodsoni
Patagioenas_inornata,4774,Plain_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,inornata
Patagioenas_leucocephala,4768,White-crowned_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,leucocephala
Patagioenas_maculosa,4765,Spot-winged_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,maculosa
Patagioenas_nigrirostris,4807,Short-billed_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,nigrirostris
Patagioenas_oenops,4791,Peruvian_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,oenops
Patagioenas_picazuro,4761,Picazuro_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,picazuro
Patagioenas_plumbea,4792,Plumbeous_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,plumbea
Patagioenas_sp.,4809,Patagioenas_sp.,spuh,Columbiformes,Columbidae (Pigeons and Doves),?,?,?
Patagioenas_speciosa,4759,Scaled_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,speciosa
Patagioenas_squamosa,4760,Scaly-naped_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,squamosa
Patagioenas_subvinacea,4798,Ruddy_Pigeon,species,Columbiformes,Columbidae (Pigeons and Doves),?,Patagioenas,subvinacea
Patagioenas_subvinacea_[purpureotincta_Group],4802,Ruddy_Pigeon_(Ruddy),issf,Columbiformes,Columbidae (Pigeons and Doves),?,?,?
Patagioenas_subvinacea_subvinacea/berlepschi,4799,Ruddy_Pigeon_(Berlepsch's),issf,Columbiformes,Columbidae (Pigeons and Doves),?,?,?
Patagona_gigas,8808,Giant_Hummingbird,species,Apodiformes,Trochilidae (Hummingbirds),?,Patagona,gigas
Pauxi_pauxi,715,Helmeted_Curassow,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Pauxi,pauxi
Pauxi_unicornis,718,Horned_Curassow,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Pauxi,unicornis
Pavo_cristatus,1397,Indian_Peafowl,species,Galliformes,Phasianidae (Pheasants- Grouse- and Allies),?,Pavo,cristatus
Pavo_cristatus_(Domestic_type),1397.5,Indian_Peafowl_(Domestic_type),domestic,Galliformes,Phasianidae (Pheasants- Grouse- and Allies),?,?,?
Pelagodroma_marina,1867,White-faced_Storm-Petrel,species,Procellariiformes,Hydrobatidae (Storm-Petrels),?,Pelagodroma,marina
Pelecanoides_garnotii,1913,Peruvian_Diving-Petrel,species,Procellariiformes,Pelecanoididae (Diving-Petrels),?,Pelecanoides,garnotii
Pelecanoides_georgicus,1921,South_Georgia_Diving-Petrel,species,Procellariiformes,Pelecanoididae (Diving-Petrels),?,Pelecanoides,georgicus
Pelecanoides_magellani,1922,Magellanic_Diving-Petrel,species,Procellariiformes,Pelecanoididae (Diving-Petrels),?,Pelecanoides,magellani
Pelecanoides_sp.,1923,diving-petrel_sp.,spuh,Procellariiformes,Pelecanoididae (Diving-Petrels),?,?,?
Pelecanoides_urinatrix,1914,Common_Diving-Petrel,species,Procellariiformes,Pelecanoididae (Diving-Petrels),?,Pelecanoides,urinatrix
Pelecanus_erythrorhynchos,2069,American_White_Pelican,species,Pelecaniformes,Pelecanidae (Pelicans),?,Pelecanus,erythrorhynchos
Pelecanus_occidentalis,2070,Brown_Pelican,species,Pelecaniformes,Pelecanidae (Pelicans),?,Pelecanus,occidentalis
Pelecanus_occidentalis_californicus,2073,Brown_Pelican_(California),issf,Pelecaniformes,Pelecanidae (Pelicans),?,?,?
Pelecanus_occidentalis_carolinensis,2072,Brown_Pelican_(Atlantic),issf,Pelecaniformes,Pelecanidae (Pelicans),?,?,?
Pelecanus_occidentalis_occidentalis,2071,Brown_Pelican_(Caribbean),issf,Pelecaniformes,Pelecanidae (Pelicans),?,?,?
Pelecanus_thagus,2074,Peruvian_Pelican,species,Pelecaniformes,Pelecanidae (Pelicans),?,Pelecanus,thagus
Penelope_albipennis,683,White-winged_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,albipennis
Penelope_argyrotis,653,Band-tailed_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,argyrotis
Penelope_barbata,657,Bearded_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,barbata
Penelope_dabbenei,672,Red-faced_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,dabbenei
Penelope_jacquacu,673,Spix's_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,jacquacu
Penelope_jacucaca,690,White-browed_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,jacucaca
Penelope_marail,665,Marail_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,marail
Penelope_marail/jacquacu,677.5,Marail/Spix's_Guan,slash,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,?,?
Penelope_montagnii,659,Andean_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,montagnii
Penelope_obscura,684,Dusky-legged_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,obscura
Penelope_ochrogaster,689,Chestnut-bellied_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,ochrogaster
Penelope_ortoni,658,Baudo_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,ortoni
Penelope_perspicax,682,Cauca_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,perspicax
Penelope_pileata,688,White-crested_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,pileata
Penelope_purpurascens,678,Crested_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,purpurascens
Penelope_superciliaris,668,Rusty-margined_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelope,superciliaris
Penelopina_nigra,708,Highland_Guan,species,Galliformes,Cracidae (Guans- Chachalacas- and Curassows),?,Penelopina,nigra
Percnostola_arenarum,13338,Allpahuayo_Antbird,species,Passeriformes,Thamnophilidae (Typical Antbirds),?,Percnostola,arenarum
Percnostola_lophotes,13339,White-lined_Antbird,species,Passeriformes,Thamnophilidae (Typical Antbirds),?,Percnostola,lophotes
Percnostola_rufifrons,13333,Black-headed_Antbird,species,Passeriformes,Thamnophilidae (Typical Antbirds),?,Percnostola,rufifrons
Perdix_perdix,1076,Gray_Partridge,species,Galliformes,Phasianidae (Pheasants- Grouse- and Allies),?,Perdix,perdix
Periporphyrus_erythromelas,30230,Red-and-black_Grosbeak,species,Passeriformes,Cardinalidae (Cardinals and Allies),?,Periporphyrus,erythromelas
Perisoreus_canadensis,18722,Gray_Jay,species,Passeriformes,Corvidae (Crows- Jays- and Magpies),?,Perisoreus,canadensis
Perisoreus_canadensis_[canadensis_Group],18723,Gray_Jay_(Northern),issf,Passeriformes,Corvidae (Crows- Jays- and Magpies),?,?,?
Perisoreus_canadensis_[obscurus_Group],18731,Gray_Jay_(Pacific),issf,Passeriformes,Corvidae (Crows- Jays- and Magpies),?,?,?
Perisoreus_canadensis_capitalis/albescens,18728,Gray_Jay_(Rocky_Mts.),issf,Passeriformes,Corvidae (Crows- Jays- and Magpies),?,?,?
Perissocephalus_tricolor,15152,Capuchinbird,species,Passeriformes,Cotingidae (Cotingas),?,Perissocephalus,tricolor
Petrochelidon_fulva,20128,Cave_Swallow,species,Passeriformes,Hirundinidae (Swallows),?,Petrochelidon,fulva
Petrochelidon_fulva_[fulva_Group],20129,Cave_Swallow_(Caribbean),issf,Passeriformes,Hirundinidae (Swallows),?,?,?
Petrochelidon_fulva_citata,20135,Cave_Swallow_(Yucatan),issf,Passeriformes,Hirundinidae (Swallows),?,?,?
Petrochelidon_fulva_pallida,20134,Cave_Swallow_(Texas),issf,Passeriformes,Hirundinidae (Swallows),?,?,?
Petrochelidon_pyrrhonota,20122,Cliff_Swallow,species,Passeriformes,Hirundinidae (Swallows),?,Petrochelidon,pyrrhonota
Petrochelidon_pyrrhonota_[pyrrhonota_Group],20123,Cliff_Swallow_(Northern),issf,Passeriformes,Hirundinidae (Swallows),?,?,?
Petrochelidon_pyrrhonota_melanogaster,20127,Cliff_Swallow_(Southwestern),issf,Passeriformes,Hirundinidae (Swallows),?,?,?
Petrochelidon_pyrrhonota/fulva,20136,Cliff/Cave_Swallow,slash,Passeriformes,Hirundinidae (Swallows),?,?,?
Petrochelidon_rufocollaris,20137,Chestnut-collared_Swallow,species,Passeriformes,Hirundinidae (Swallows),?,Petrochelidon,rufocollaris
Petroica_macrocephala,19317,Tomtit,species,Passeriformes,Petroicidae (Australasian Robins),?,Petroica,macrocephala
Petroica_multicolor,19299,Pacific_Robin,species,Passeriformes,Petroicidae (Australasian Robins),?,Petroica,multicolor
Petroica_traversi,19334,Chatham_Robin,species,Passeriformes,Petroicidae (Australasian Robins),?,Petroica,traversi
Peucaea_aestivalis,29680,Bachman's_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,aestivalis
Peucaea_botterii,29665,Botteri's_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,botterii
Peucaea_botterii_[petenica_Group],29672,Botteri's_Sparrow_(Peten),issf,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,?,?
Peucaea_carpalis,29644,Rufous-winged_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,carpalis
Peucaea_cassinii,29674,Cassin's_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,cassinii
Peucaea_humeralis,29649,Black-chested_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,humeralis
Peucaea_mystacalis,29650,Bridled_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,mystacalis
Peucaea_ruficauda,29645,Stripe-headed_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,ruficauda
Peucaea_sp.,29698,Peucaea_sp.,spuh,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,?,?
Peucaea_sumichrasti,29643,Cinnamon-tailed_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Peucaea,sumichrasti
Peucedramus_taeniatus,27763,Olive_Warbler,species,Passeriformes,Peucedramidae (Olive Warbler),?,Peucedramus,taeniatus
Pezopetes_capitalis,29378,Large-footed_Finch,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Pezopetes,capitalis
Phacellodomus_[undescribed_form],13689.8,Mantaro_Thornbird_(undescribed_form),form,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,?,?
Phacellodomus_dorsalis,13691,Chestnut-backed_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,dorsalis
Phacellodomus_erythrophthalmus,13691.4,Orange-eyed_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,erythrophthalmus
Phacellodomus_erythrophthalmus/ferrugineigula,13691.8,Orange-eyed/Orange-breasted_Thornbird,slash,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,?,?
Phacellodomus_ferrugineigula,13691.6,Orange-breasted_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,ferrugineigula
Phacellodomus_maculipectus,13690.6,Spot-breasted_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,maculipectus
Phacellodomus_ruber,13691.2,Greater_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,ruber
Phacellodomus_rufifrons,13687.8,Rufous-fronted_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,rufifrons
Phacellodomus_sibilatrix,13689.6,Little_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,sibilatrix
Phacellodomus_striaticeps,13690,Streak-fronted_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,striaticeps
Phacellodomus_striaticollis,13690.8,Freckle-breasted_Thornbird,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),?,Phacellodomus,striaticollis
Phaenicophilus_palmarum,29320,Black-crowned_Palm-Tanager,species,Passeriformes,Thraupidae (Tanagers and Allies),?,Phaenicophilus,palmarum
Phaenicophilus_poliocephalus,29321,Gray-crowned_Palm-Tanager,species,Passeriformes,Thraupidae (Tanagers and Allies),?,Phaenicophilus,poliocephalus
Phaenostictus_mcleannani,13463,Ocellated_Antbird,species,Passeriformes,Thamnophilidae (Typical Antbirds),?,Phaenostictus,mcleannani
Phaeochroa_cuvierii,9020,Scaly-breasted_Hummingbird,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaeochroa,cuvierii
Phaeomyias_murina,13867,Mouse-colored_Tyrannulet,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Phaeomyias,murina
Phaeomyias_murina_[murina_Group],13868,Mouse-colored_Tyrannulet_(Mouse-colored),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Phaeomyias_murina_tumbezana/inflava,13873,Mouse-colored_Tyrannulet_(Tumbes),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Phaethon_aethereus,1931,Red-billed_Tropicbird,species,Phaethontiformes,Phaethontidae (Tropicbirds),?,Phaethon,aethereus
Phaethon_lepturus,1924,White-tailed_Tropicbird,species,Phaethontiformes,Phaethontidae (Tropicbirds),?,Phaethon,lepturus
Phaethon_lepturus_catesbyi,1928,White-tailed_Tropicbird_(Atlantic),issf,Phaethontiformes,Phaethontidae (Tropicbirds),?,?,?
Phaethon_lepturus_dorotheae,1929,White-tailed_Tropicbird_(Pacific),issf,Phaethontiformes,Phaethontidae (Tropicbirds),?,?,?
Phaethon_rubricauda,1935,Red-tailed_Tropicbird,species,Phaethontiformes,Phaethontidae (Tropicbirds),?,Phaethon,rubricauda
Phaethon_sp.,1941,tropicbird_sp.,spuh,Phaethontiformes,Phaethontidae (Tropicbirds),?,?,?
Phaethornis_aethopyga,8464,Tapajos_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,aethopyga
Phaethornis_anthophilus,8456,Pale-bellied_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,anthophilus
Phaethornis_atrimentalis,8470,Black-throated_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,atrimentalis
Phaethornis_augusti,8482,Sooty-capped_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,augusti
Phaethornis_bourcieri,8436,Straight-billed_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,bourcieri
Phaethornis_eurynome,8486,Scale-throated_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,eurynome
Phaethornis_griseogularis,8474,Gray-chinned_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,griseogularis
Phaethornis_guy,8428,Green_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,guy
Phaethornis_hispidus,8424,White-bearded_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,hispidus
Phaethornis_idaliae,8466,Minute_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,idaliae
Phaethornis_koepckeae,8432,Koepcke's_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,koepckeae
Phaethornis_longirostris,8438,Long-billed_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,longirostris
Phaethornis_longirostris_[longirostris_Group],8440,Long-billed_Hermit_(Central_American),issf,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Phaethornis_longirostris_baroni,8442,Long-billed_Hermit_(Baron's),issf,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Phaethornis_longirostris_griseoventer,8444,Long-billed_Hermit_(Jalisco),issf,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Phaethornis_longirostris_mexicanus,8446,Long-billed_Hermit_(Mexican),issf,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Phaethornis_longirostris/superciliosus,8450,Long-tailed/Long-billed_Hermit,slash,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Phaethornis_longuemareus,8462,Little_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,longuemareus
Phaethornis_malaris,8452,Great-billed_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,malaris
Phaethornis_nattereri,8468,Cinnamon-throated_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,nattereri
Phaethornis_philippii,8434,Needle-billed_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,philippii
Phaethornis_pretrei,8484,Planalto_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,pretrei
Phaethornis_ruber,8476,Reddish_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,ruber
Phaethornis_rupurumii,8460,Streak-throated_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,rupurumii
Phaethornis_sp.,8488,hermit_sp.,spuh,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Phaethornis_squalidus,8458,Dusky-throated_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,squalidus
Phaethornis_striigularis,8472,Stripe-throated_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,striigularis
Phaethornis_stuarti,8478,White-browed_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,stuarti
Phaethornis_subochraceus,8480,Buff-bellied_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,subochraceus
Phaethornis_superciliosus,8448,Long-tailed_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,superciliosus
Phaethornis_syrmatophorus,8430,Tawny-bellied_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,syrmatophorus
Phaethornis_yaruqui,8426,White-whiskered_Hermit,species,Apodiformes,Trochilidae (Hummingbirds),?,Phaethornis,yaruqui
Phaetusa_simplex,4453,Large-billed_Tern,species,Charadriiformes,Laridae (Gulls- Terns- and Skimmers),?,Phaetusa,simplex
Phainopepla_nitens,27755,Phainopepla,species,Passeriformes,Ptilogonatidae (Silky-flycatchers),?,Phainopepla,nitens
Phainoptila_melanoxantha,27746,Black-and-yellow_Silky-flycatcher,species,Passeriformes,Ptilogonatidae (Silky-flycatchers),?,Phainoptila,melanoxantha
Phalacrocorax_atriceps,2028,Imperial_Cormorant,species,Suliformes,Phalacrocoracidae (Cormorants and Shags),?,Phalacrocorax,atriceps
